review,rating,sentiment
"hbs beli kuota 1 hr 10 gb blm ada sehari udh d bs d pake 😊, pdhl masa aktifnya masi bbrpa hr lg, walaupun g seberapa tp g bs di giniin, pls lh, kecewa berat",1,negatif
suka sama Shopee,5,positif
"jelekk gw udah berapa kali co mau yang COD atau sudah di bayar gak pernah nyampe, itu kurirnya spx Ismail lasantu di kabupaten Pohuwato provinsi Gorontalo pecat aja, kalau gak bisa mending tutup aj aplikasi nya",1,negatif
"pengiriman kau betol kan lah bodat, kau bilang bakal nyampe tanggal 28 - 30 karena faktor libur nasional, tapi tiba tiba aja uda nyampe di tanggal 20, org lagi di luar kota jdi keteter gara gara kau bodat",1,negatif
sumpah kualitas shope makin ke sini makin mengecewakan,1,negatif
tolong di perbiki aplikasinya lambat,4,positif
sistem jg cs kacau kacau,1,negatif
Alhamdulillah bagus,5,positif
"barang bagus, terjangkau harga",5,positif
"shopee tolong dong jangan keluar terus kata2 👉 pop up ""mohon bales saya""!!!!! seharian itu2 terus yg keluar ganggu bgt itu pop up/notif.kalau detik klik larinya entah ke toko2 yg ga di follow.apasiiih 😥 !!!!ga penting!!enek tiap di muncul 😭😭😭😭",3,netral
min gmna nih tanggapan Mimin tentang driver shoppe yg nabrak mobil di Bondongan Bogor plat F 5847 AAO,3,netral
"waktu pengiriman mkin lama, dan ada produk palsu juga",3,netral
"mengajukan retur barang tidak seusai di persulit, estimasi waktu 2hari, setelah waktu berakhir 2 hari di undur terus udh 10hari lebih gada kejelasan, cs ga masuk akal jawabannya selalu harus menungu 1hari kalender, dari tgl 19feb sampai saat ini blm kembali dana 300rb",1,negatif
"ke biasaan bgt nyampah di iklan orang, harus bgt tiba tiba kebuka",1,negatif
"Paket saya tidak pernah datang malah saya suruh ambil dikantor kurir shopee express, padahal saya tidak menolak itu kesalahan kurir itu sendiri",3,netral
"Fitur COD tiba2 hilang tanpa ada salah apapun dr buyer yg katanya udh platinum. Alhasil belanja COD ke aplikasi ijo, meskipun bbrapa ribu lebih mahal tdk apa2 tp lebih cepat sampai. Sistem bila tdk dperbaiki, perlahan buyer akan berpindah ke e-comerce yg lain",1,negatif
keamanan bagus sangat dan membantu dgn kebutuhan,5,positif
knapa aku g bisa instal awalx bisa trus kenak hapus giliran di instal lg g bisa,5,positif
baik dan bagus,5,positif
"aku tambah bintang jadi nanti karna masih menunggu spaylater di acc,salah aku sih telat bayar.. tp gpp 3 setelah acc selesai aku kasih bintang 5",3,netral
"baru spaylaternya yang sudah berfungsi kembali, spaylaterxtra dan spinjam nya belum. Kalo sudah berfungsi semuanya saya akan kaaih rating full",3,netral
"Pengiriman lama kalo sudah sampai di titik terakhir ga segera di anter, pelayanan chat cs slow respon, pokoknya serba lama!!",1,negatif
shope pelayanan brengsek.mau ambil barang di transit hub Ciputat di tolak oleh adminnya alasan bukan layanan prioritas.apa masalahnya.padahal paket di status kirim ke alamat tujuan dari subuh bisa sampai tengah malam.,1,negatif
tidak ada perlindungan konsumen/pembeli pembeli ditipu = tidak ada tindak lanjut shoppe!!!,1,negatif
"shopee kenapa sih?,kok gak bisa COD?",3,netral
menurut aplikasi nya si bagus cuman yang bermasalah gak bisa mesen login kata padahal udah login Cemana cara gatasi nya,1,negatif
verifikasi wajah error terus,1,negatif
"sangat mudah ,membantu untung orang yg males keluar rumah untuk berbelanja dan pengembalian barang sangat mudah dan cepat , pengembalian dananya pun cepat , sukses terus shopee.. 👍",5,positif
makasih sayaa mobil beliin ortu pingin,5,positif
"luar biasa,exelent",5,positif
enggak out cek bisa,1,negatif
menjual fashion terlalu banyak toko produk pakaian kW 2,3,netral
saya kasih bintang satu karna paket atau barang saya yng saya pesen di apk shopee datang nya lama dan kurir,1,negatif
sanga bagus,5,positif
gausah pake ini apk kebanyakan Drama mending di tik tok shop,1,negatif
ganggu,1,negatif
baguss...bisa mnghemat waktu..,5,positif
"seringkali kuris menagih pembayaran COD ke anak saya yang masih kuliah, karena antarnya saat saya tak di rumah karena bekerja sampai pukul 16.00 WIB",3,netral
Gila ongkir nya makin parah saat Ramadhan... jadi lebih milih belanja Offline,3,netral
alhamdulillah bisa punya penghasilan sendiri dari Shopee affiliate ☺,5,positif
shopee sangat bagus barang nya dan pengiriman nya cepat dan kurir nya sangat ramah,5,positif
"belanja lebih mudah, lebih nyaman pilih barang bisa sambil tiduran",5,positif
"untuk event bulan ramadhan ini, saya agak kecewa karena di event bulan ramadhan ini lalu ada daftar voucher yang bisa didapatkan, lebih baik tahun lalu, dan di event ramadhan ini bikin sakit jari tangan ,lebih bagus tahun tidak yang tinggal diklik, semoga untuk event bulan ramadhan tahun depan tidak seperti tahun ini dan lebih mudah, lebih gampang dan voucher nya lebih besar",3,netral
shopee. lama tambah berat ini tambah servernya agak lemot.,3,netral
LEBIH HATI DAPAT KURIR YG GA BERTANGGUNG JAWAB RETUR BARANG ORANG TANPA KONFRIMASI!!!!!!! TOLONG SAKIT BIJAK PUNYA KURIR,3,netral
"parah , pengiriman estimasi awal 5-7 , telat di ubah jadi 6-9. masih ga di kirim di ubah lagi 9-11 (MARET!) paket di liat sangkut di DC jakarta utara 2 hari. sangkut lagi di DC Kabupaten CIREBON 3 HARI (6-9). Kalo ga sanggup layani sesuai estimasi ga usah kasi liat estimasi , di komplain malah di bilang masih dalam estimasi , ya lu ubah estimasi terus ya dalem estimasi terus. SEKELAS SHOPEE GA PROFESIONAL",1,negatif
"parahh, pengiriman sameday tapi ga sameday. Ditungguin ga nyampe-nyampe, ga yang ada mau ambil.",1,negatif
"baru kali ini pesananku dibatalkan sistem, dgn alasan ditidak ada pembayaran 😑 pdhl udah jelas"" pembayaran.y pakai paylater 😑 mau pesan lg koin blm dikembalikan 😑",2,negatif
"aman dan nyaman berbelanja di shopee,banyak promo dan selalu gratis ongkir, terimakasih shopee seller dan mas kurir",5,positif
aplikasi nya lengkap tpi masih ribet dg simpinjam dan pyleter,5,positif
sepertinnya kepencet pin utk setiap kali pesan barang Cod utk mengurangi kesalahan perlu tdk sengaja/peretasan,3,netral
sapiiii,5,positif
"APK BAGUS CUMA SANGAT BERAT UNTUK HP MIDRANGE KE BAWAH,JDI KADANG MENGURUNGKAN NIAT BUAT BELANJA DAN SHOPEEFOOD KRNA BERAT DAN IKLAN",3,netral
sudah Shopee ongkir bisa nyolong org,3,netral
ini kenapa tombol cancel order food gelap gk bisa dipencet.. udah cb batalin lewat customer malah bilang makanan sudah di proses pdhl blum dapet driver mana kupon diskonan gk masuk otomatis pula,3,netral
"Sudah pakai lama aplikasi ini, belanja jadi gampang & mudah shelernya ramah2",5,positif
"ini parah sih shopee sering loading, malah kenapa loading nya",3,netral
Tiba2 akun shopee di batasi tidak ada warning terlebih dahulu. .terus saldo penjualan ga bisa di tarik dan ga utuh. .itu uang penjualan saya bukan saya maling. .tolong kebijakan apakah itu. .jangan dzalim makan uang jeripaya orang,1,negatif
gampang untuk memesan yang barang kita inginkan,5,positif
semoga belanja,3,netral
"pelayanan fluktuatif, up & prosentase tapi down, up nya lebih besar drpd down nya, wajar karena konsumen di semua golongan ada di dlm nya. Terimakasih banyak atas potongan harga dan gratis ongkir yg sudah kami rasakan",5,positif
"kalo gak sengaja kepencet ""Cabut gak gak bisa dibatalin lagi,solousinya pembatalan"" bantu",3,netral
sangat membantu penjualan nya relpak ayo jangan ragu belanja shopee banyak diskon nya,5,positif
ngak pindah kelain hati,5,positif
saya kasih bintang 3 karena pas saya beli kayak malah yang warna nya hitam malah yg datang nya putih sama jg pen sepupu saya beli nya ungu malah yg datang pink,3,netral
estimasi tiba tidak stabil selalu berubah2 menyesuaikan tibanya barang... kalo seperti itu yah kapan bisa dpt voucher potongan harga barang telat,1,negatif
sayangnya kita tidak bisa pertimbangan ulasan orang lain di aplikasi ini. padahal kan kita ingin tahu lebih banyak tentang suatu produk da foto ulasan pembeli lebih real dan jadi faktor ngezoom untuk membeli suatu produk,3,netral
"saya karena dapat login tidak stuck verifikasi wajah di shopee, mohon bantuannya",3,netral
enak di gunakan,3,netral
"belanja di shopee murah banget, barang nya sesuai",5,positif
belanja mudah dan murah dengan kwalitas sesuai pilihan hrga.,5,positif
"sudah pakai Shopee dr tahun 2016 untuk belanja dan jualan jg dl nya sejak punya anak 2 full belanja aja lg, gk payah nawar2 kyk ke toko 😆",5,positif
"yang jelas dan detail dong pembaharuannya biar ketahuan apa yang ditambahkan, emangnya kagak menggunakan data dowloadnya. jangan hanya trrimakasih saja karena menggunakan aplikasi ini.",1,negatif
terimakasi,5,positif
dalam tinjauan shope pengembalian sekarang lama dan tidak adil dalam penyelesaian konflik antara pembeli dan penjual.,1,negatif
Pengiriman Super lama. alamatnya Idh Jelas,1,negatif
Mantap tapi ram terlalu besar,1,negatif
Kenapa semakin kesini Semakin lama waktu pengiriman. dan estimasi tiba bisa berubah2....,3,netral
"kasi rating 1 soalnya iklanya click bait trus waktu main supersus, coba buat iklan yg gak click bait nanti ku kasi rating 5",1,negatif
"Ini gimna sih pihak shopee ga jls amat, jelas jelas pihak shopee yang gabisa anter pesanan saya kenapa malah akun saya yang gabisa COD, di chat CS bilangnya sampe tanggal 2/3/26 , kenapa saya coba sekarang tetap gabisa, mohon dong pihak shopee ini kesalahan kalian bukan saya, jangan jadi akun saya yang diblokir, ga jls amat",3,netral
karena gua kerja di Spx gua kasih bintang 5,5,positif
"Skarang Estimasi barang tibanya suka berubah sesuka hati bikin kesel jdi ga sesuai dg awal, kadang kn kita jadi beli krn liat estimasi tibanya eh pas udh di beli estimasi tibanya malah berubah ubah mulu harusnya sesuai dong estimasinya kya dlu jadi enak pdhal udh ga seenak dlu pengiriman jdi lama skarg udh VIP jga sama aja",3,netral
bagus bg sepatunya,3,netral
"dari dulu selalu belanja di Shopee karena barang lengkap dan sering dapat voucher potongan harga juga gratis ongkir. sayangnya beberapa bulan terakhir jarang banget dapat voucher + gratis ongkir. terlebih aku tinggal di luar pulau Jawa, ya harus nombok banyak kalo mau belanja di sini lagi:(",3,netral
"semakin ke depan Shopee semakin enggak jelas dikit""bilang aktivitas tdk wajar padahal guwe udah pakek tahunan Shopee bilang aktivitas tdk wajar yg tdk wajar itu di enggak jelas",3,netral
Alhamdulillah bisa cod barang kalau tidak sesuai bisa di ajukan pengembalian dan uang kembali ...makasih shopee....☺️❤️ ....,5,positif
buat belanja oke.. yg kecewa ngaktifin paylater udh 4x acc di gak,3,netral
ko min sekarang gabisa cod. mau pesen gabisa. ini sebagian atau emang gabisa cod lagi?,3,netral
gunakan mudah di Sangat,3,netral
bagus banget aku suka,5,positif
risih tau gak terlalu banyak riwayat untuk login di setiap semua aplikasi shopee terlalu banyak hal verifikasi yang harus di lakukan bagaimana cara menyelesaikan semua ini jika terus terjadi.???? ini mengganggu buang buang waktu hanya untuk login di semua server shopee!!!,3,netral
rilegius jualan yang tempat,3,netral
gara Spinjam telat sedikit saja sudah di bekukan SpayLater dan gara,3,netral
tiba tiba ke jelas sendiri gk batal,3,netral
Voucher hilang shopeee dibatalkan sendiri.. ga dikembalikan,1,negatif
barang datang sesuai pesanan,5,positif
aku bisa belanja setiap hari dengan harga yg murahh,5,positif
"neko nya ngeselin ga suka,, marah"" terus kerjaan nya",1,negatif
"tgl 25 pesanan tiba di dc semarang, tgl 26 tidak ada pergerakan, tgl 27 CS baru akan menegaskan pengiriman. infonya jika barang belum sampai tujuan pada tgl 27, pembeli bisa klaim voucher, tapi ternyata ada minimal belanja untuk menggunakan. termasuk penipuan bukan? jika tidak mampu berikan kompensasi ya tanggung jawab. tapi CS menganggap tgl 27 belum tiba di tujuan, masih normal belum termasuk terlambat. dikomplain lagi, malah nyuruh nunggu 4 hari lagi. apa perlu menempuh jalur hukum?",3,netral
puas banget belanja di shoope,5,positif
sangat membantu keluar kita tidak perlu sekali belanja tinggal cek out,5,positif
jasa paket spx ga konsisten. kirim stuck berhari-hari,1,negatif
"Hey ..... developer / pengembang aplikasi shopee seller !! anda ini TOLOL atau gmna ?? di hari minggu atau libur nasional. beberapa pesanan INSTANT masuk di jam 16.00 dan 17.00, batas request pick up di jam 03.00 pagi !! anda ini tidak tahu waktu atau gmn ? masa di jam pagi pagi buta, seller harus mengemas barang lalu me request pick up ?? sistem nya coba di reset lagi. khusus hari minggu / libur nasional, pesanan INSTANT yang masuk, untuk batas request pick up nya diperpanjang !",1,negatif
kenapa minimal belanja 30 bisa bisa RB dapat ongkir sedangkan dibawah 30 RB tidak dapat ongkir tolong kembalikan shopee gratis ongkir tanpa minimum belanja 30rb sangat kecewa,3,netral
Shopee pelit bgt ngasi koin nntn live nyaa.,3,netral
"pengalaman saya dengan aplikasi ini pengantaran paket nya lambat kali udah dua Minggu belum sampai,hadeh dasar aplikasi cupu lambat lambat paling lambat se-Indonesia",1,negatif
"performa shopping paling buruk! ui aneh baru buka app aja auto buka video, aplikasi ga stabil, manajemen ramnya jelek, ampas bangat",1,negatif
"tolong ya shoope utk sedekah subuh jangan pakai biaya admin dan biaya layanan,ini mengratiskan untuk akherat, shoope pun dapat pahala dgn ikhlas biaya tsb.",3,netral
order shopee food nunggu 1 jam lebih,2,negatif
aplikasi belanja pilihan ku Shopee tapi sering nya masih banyak toko yang menampilkan barang jualan nya yang tidak ada setelah saya membeli membayar nya lewat Shopee pay. baru di kabar kan lewat chat bilang barang tak ada. ketika saya mau mengagalkan pembelian barang respon sangat lama dan malah saya suruh memilih barang yang lain nya.,1,negatif
masalah murah tpi datangnya lama bukan memang po,3,netral
"selalu puas belanja disini dan juga harga murah meriah,",5,positif
tambah error,1,negatif
shopi bagus tapi TDK BSH cod,3,netral
ini sangat membantu mendadak keperluan untuk,5,positif
"tolong hapus seler kirim jual barang gak sesui contoh beli mata gergaji yang di yang mata Bor,... performa apknya bagus, respon nya baik",5,positif
"kok lama-lama Shopeenya bug gitu ya tolong misalnya nih aku mau mesan 1 barang harganya itu murah udah 1000-4000 tapi ngak bisa,bisa malahan eror gitu tulisannya (silahkan coba lagi nanti) dari di coba tetep ngak bisa-bisa (tolong di perbaiki ya) makasih",3,netral
tolong masalah pengiriman di perbaiki. sudah beberapa kali estimasi pengiriman jauh banget dengan estimasi awal.,1,negatif
Pemesanan dan cepat barang relatif kedatangan dan klo ada kesalahan mudah utk ditukar atau dikembalikan.,5,positif
iklan nya agak maksa,3,netral
ok aplikasinya lebih di simpelin aj,5,positif
barang nya bagus sesuai pesanan...pengiriman tepat waktu...tq,5,positif
"min, kalau pengembalian barang ga bisa dijemput kurir minimal seller di (ga SP kirim barang yg bener kek barang sampah dikirim, beda barang tetep aja dikirim bikin repot. masih lumayan bayak seller2 nakal do shopee kasih tau nakal ga tau gaptek)...",3,netral
"apk tolol, tempe",1,negatif
"saya sangat benci aplikasi ini karna tidak sesuai dengan di iklan,katanya shopee ini lebih hemat dan lebih cepat tapi nyatanya pesanan saya udah sebulan lebih belum juga sampe jadi tolong perbaiki dulu shopee nya jangan menipu orang dengan iklan kalian itu, kalou buat iklan haru yg bener dan harus sesuai dengan aplikasi nya jangan iklan yg ngaco itu tapi Ndak sesuai dengan aplikasi nya, mohon sekali lagi aplikasi nya diperbaiki dan haruspas,salam shopee lebih hemat sampe nya telat, hehehehehehhe",1,negatif
sangat shopee belanja di menyenangkan,5,positif
tapi soppy mau coba beli lewat baru tp blm sampai mungkin Krn dekat lebaran ya,5,positif
"Sebenarnya shopee ini sangat2 membantu untuk memenuhi kebutuhan sehari hari, tapi sayangnya saya sangat kecewa ada pemberitahuan metode COD sy akan dinonaktifkan gegara pengiriman dikembalikan, padahal kesalahan bukan pada sy, wong barang tidak dikirim ke saya, SPX atau gudangnya yang tdk mengirim sy tidak tahu, setiap sy update barang itu tdk bergerak hanya di DC itu beberapa hari. Lha kok notifikasinya sy hrs ditempat kalo ada pengiriman atau mengambil di gudang. Gimana ceritanya ini?? Lucu aj",2,negatif
kurir nya aneh aneh,1,negatif
"gokill, iklan yg sungguh membandel kena pencet/gx tetep aja masuk nya. apk maksa amat, kesel bgt rasanya.💗",3,netral
"belanja di shopee banyak kemudahan dan tawaran menarik, harga dan barangnya juga wort it banget",5,positif
makin kesini makin lama pengiriman nya. udah 3 hari nyangkut di Karawang,2,negatif
sesuai tapi toko nya ga bagus deskripsi pdhl bintang nya banyak,3,netral
